Simulation from altruism.c performed at Mon Oct 17 14:35:40 2022

Output files are created with the same id as this file.
Predefined parameters:
Tmax = 5000001
DeltaTime = 0.080000
DeltaSpace = 0.100000
Initial population size = 335544
Number of positions = 1048576
Initial altruism level = 0.000000
Initial p = 1.000000
Death rate = 1.000000
Birth rate = 5.000000
Mutation probability production = 0.001000
Mean mutation size production = 0.005000
Mutation probability p = 0.005000
Mean mutation size p = 0.005000
Scale of altruism = 1
Scale of competition = 4
Scale of movement = 0.080000
B0 = 1.000000
BMAX = 5.000000
alpha = 0.500000
(1 - alpha)*kappa = 0.050000
kappa = 0.100000
K = 40
Number of fields (kernel) = 7
Timestep Time Population_size As Bs Mean_altruism_all Mean_altruism_A Mean_altruism_B Mean_p_all Mean_p_A Mean_p_B Mean_cost_all Mean_cost_A Mean_cost_B Mean_benefit_all Mean_benefit_A Mean_benefit_B Mean_production_all Mean_production_A Mean_production_B Covariance_p_altruism Mean_expressed_altruism
2250000 180000.000000 397137 298767 98370 0.112826 0.110594 0.119606 0.751298 0.763034 0.715652 0.060452 0.080355 0.000000 3.058219 3.055340 3.066962 0.083104 0.082713 0.084290 -0.001662 0.083200
2312500 185000.000000 397985 296223 101762 0.134584 0.131631 0.143180 0.743420 0.754368 0.711551 0.069000 0.092704 0.000000 3.169616 3.160688 3.195603 0.097832 0.096993 0.100275 -0.002220 0.097974
2375000 190000.000000 398019 292877 105142 0.158614 0.156602 0.164221 0.736193 0.744854 0.712068 0.078872 0.107187 0.000000 3.294097 3.292791 3.297733 0.115358 0.114916 0.116589 -0.001413 0.115233
2437500 195000.000000 398057 290113 107944 0.160528 0.158356 0.166365 0.728250 0.737076 0.704531 0.078789 0.108105 0.000000 3.279375 3.278152 3.282663 0.115253 0.114761 0.116577 -0.001651 0.115414
2500000 200000.000000 398584 281554 117030 0.179017 0.176668 0.184669 0.705744 0.713619 0.686799 0.084044 0.118978 0.000000 3.383932 3.384442 3.382705 0.124649 0.124224 0.125670 -0.001692 0.124795
2562500 205000.000000 398524 279016 119508 0.174815 0.171883 0.181658 0.700287 0.709319 0.679201 0.081362 0.116211 0.000000 3.352447 3.349341 3.359698 0.120355 0.119780 0.121699 -0.002065 0.120339
2625000 210000.000000 398574 279443 119131 0.172414 0.168373 0.181894 0.699920 0.710676 0.674689 0.079970 0.114062 0.000000 3.332899 3.323259 3.355510 0.117808 0.116643 0.120540 -0.002869 0.118048
2687500 215000.000000 398648 273363 125285 0.169836 0.165890 0.178448 0.684825 0.697265 0.657682 0.077435 0.112924 0.000000 3.335669 3.334090 3.339116 0.113642 0.112925 0.115206 -0.002666 0.113755
2750000 220000.000000 397717 271513 126204 0.151801 0.147837 0.160327 0.682953 0.697172 0.652362 0.069788 0.102226 0.000000 3.210843 3.204552 3.224376 0.100982 0.100200 0.102664 -0.002691 0.100925
2812500 225000.000000 397742 266523 131219 0.155852 0.151434 0.164828 0.669972 0.684984 0.639479 0.069901 0.104316 0.000000 3.198087 3.194452 3.205469 0.101431 0.100654 0.103007 -0.002986 0.101474
2875000 230000.000000 397049 259474 137575 0.158273 0.153595 0.167095 0.653267 0.668964 0.623663 0.069017 0.105610 0.000000 3.202277 3.197678 3.210952 0.100301 0.099751 0.101340 -0.003093 0.100375
2937500 235000.000000 398840 264946 133894 0.163576 0.162922 0.164869 0.664846 0.678920 0.636995 0.073934 0.111297 0.000000 3.277628 3.291537 3.250106 0.108343 0.110219 0.104631 -0.000410 0.108228
3000000 240000.000000 398293 266625 131668 0.174965 0.176518 0.171822 0.668879 0.682825 0.640639 0.079570 0.118864 0.000000 3.319022 3.343500 3.269456 0.118063 0.121362 0.111382 0.001032 0.118164
3062500 245000.000000 398841 271016 127825 0.184298 0.184744 0.183355 0.679127 0.692766 0.650210 0.083786 0.123304 0.000000 3.339487 3.362057 3.291634 0.125480 0.127931 0.120285 0.000318 0.125535
3125000 250000.000000 398273 276468 121805 0.192851 0.191162 0.196684 0.693709 0.705903 0.666032 0.088189 0.127043 0.000000 3.411476 3.423846 3.383399 0.132656 0.133593 0.130529 -0.001126 0.132699
3187500 255000.000000 399142 276443 122699 0.198902 0.195316 0.206982 0.691934 0.703679 0.665472 0.089688 0.129496 0.000000 3.459010 3.458120 3.461016 0.135185 0.135012 0.135575 -0.002442 0.135274
3250000 260000.000000 398735 275605 123130 0.182045 0.177874 0.191381 0.692391 0.706640 0.660497 0.082665 0.119597 0.000000 3.376821 3.377421 3.375478 0.123194 0.122968 0.123700 -0.002852 0.122946
3312500 265000.000000 398486 276027 122459 0.166403 0.162106 0.176089 0.691815 0.707480 0.656506 0.076485 0.110417 0.000000 3.307006 3.302001 3.318288 0.112067 0.111756 0.112767 -0.003054 0.112289
3375000 270000.000000 398359 275775 122584 0.160375 0.156729 0.168576 0.691652 0.707822 0.655277 0.074403 0.107475 0.000000 3.287021 3.289534 3.281368 0.108348 0.108602 0.107777 -0.002575 0.108500
3437500 275000.000000 398161 271046 127115 0.165279 0.158308 0.180143 0.681882 0.703686 0.635390 0.073663 0.108210 0.000000 3.271884 3.271536 3.272627 0.107868 0.107744 0.108132 -0.004833 0.107767
3500000 280000.000000 398240 265384 132856 0.178123 0.167810 0.198725 0.666978 0.695529 0.609947 0.075770 0.113702 0.000000 3.289522 3.289912 3.288745 0.111945 0.111645 0.112546 -0.006859 0.111827
3562500 285000.000000 398426 259232 139194 0.178250 0.165993 0.201076 0.651452 0.686186 0.586766 0.073353 0.112740 0.000000 3.302387 3.294225 3.317589 0.108294 0.107995 0.108849 -0.007828 0.108002
3625000 290000.000000 397974 253137 144837 0.169908 0.157243 0.192042 0.636040 0.673282 0.570951 0.068430 0.107584 0.000000 3.219352 3.211673 3.232772 0.099952 0.099745 0.100313 -0.008116 0.100016
3687500 295000.000000 397037 246399 150638 0.156922 0.146339 0.174234 0.621535 0.659072 0.560135 0.062772 0.101148 0.000000 3.105756 3.107521 3.102868 0.090883 0.091504 0.089867 -0.006649 0.090817
3750000 300000.000000 397810 246975 150835 0.160292 0.151885 0.174056 0.620739 0.656272 0.562559 0.064956 0.104626 0.000000 3.148001 3.158195 3.131310 0.094302 0.096016 0.091494 -0.005198 0.094296
3812500 305000.000000 397087 249195 147892 0.153792 0.145433 0.167878 0.628268 0.665282 0.565899 0.063341 0.100933 0.000000 3.126714 3.149667 3.088040 0.091423 0.093774 0.087461 -0.005200 0.091268
3875000 310000.000000 397272 256523 140749 0.142614 0.135693 0.155229 0.646550 0.685187 0.576132 0.061488 0.095225 0.000000 3.066221 3.100523 3.003702 0.087732 0.091001 0.081775 -0.004475 0.087618
3937500 315000.000000 396251 260338 135913 0.134526 0.128283 0.146485 0.656951 0.699742 0.574985 0.059740 0.090928 0.000000 3.026989 3.064608 2.954929 0.084318 0.087800 0.077647 -0.004059 0.084282
4000000 320000.000000 397578 279201 118377 0.140605 0.137268 0.148474 0.702926 0.743410 0.607441 0.067757 0.096485 0.000000 3.144540 3.185778 3.047276 0.096520 0.101120 0.085672 -0.002315 0.096397
4062500 325000.000000 397199 288025 109174 0.132367 0.129597 0.139674 0.723982 0.761804 0.624199 0.066690 0.091968 0.000000 3.137594 3.182428 3.019312 0.093770 0.097823 0.083075 -0.002062 0.093976
4125000 330000.000000 398324 309186 89138 0.132423 0.130943 0.137557 0.775608 0.797363 0.700150 0.072171 0.092978 0.000000 3.243846 3.261620 3.182195 0.101588 0.103539 0.094821 -0.001120 0.101640
4187500 335000.000000 397396 308962 88434 0.125297 0.123273 0.132371 0.776733 0.800989 0.691988 0.068553 0.088175 0.000000 3.159455 3.177945 3.094859 0.095758 0.097392 0.090052 -0.001564 0.095840
4250000 340000.000000 397227 311884 85343 0.119059 0.116920 0.126875 0.786241 0.809224 0.702251 0.066083 0.084166 0.000000 3.111184 3.122210 3.070888 0.091977 0.093251 0.087320 -0.001632 0.091800
4312500 345000.000000 397584 315624 81960 0.118950 0.117988 0.122655 0.793459 0.811568 0.723720 0.067456 0.084972 0.000000 3.145393 3.161557 3.083143 0.093622 0.095069 0.088048 -0.000760 0.093665
4375000 350000.000000 397046 320266 76780 0.107456 0.106891 0.109811 0.806850 0.825546 0.728866 0.062958 0.078051 0.000000 3.058203 3.077815 2.976396 0.086269 0.087830 0.079757 -0.000431 0.086220
4437500 355000.000000 397415 322879 74536 0.113868 0.112093 0.121558 0.812556 0.826864 0.750574 0.066121 0.081385 0.000000 3.147020 3.150561 3.131679 0.091084 0.091333 0.090007 -0.001440 0.091070
4500000 360000.000000 396313 321688 74625 0.105893 0.103892 0.114520 0.812154 0.827811 0.744660 0.061741 0.076063 0.000000 3.035519 3.033336 3.044929 0.084361 0.084477 0.083860 -0.001641 0.084330
4562500 365000.000000 396597 320294 76303 0.100877 0.099563 0.106394 0.808122 0.823799 0.742311 0.059449 0.073611 0.000000 3.014151 3.021764 2.982195 0.080498 0.081003 0.078381 -0.001023 0.080407
4625000 370000.000000 395903 318831 77072 0.092292 0.090948 0.097849 0.805055 0.823399 0.729169 0.054936 0.068216 0.000000 2.930284 2.940086 2.889736 0.073232 0.074022 0.069960 -0.001068 0.073243
4687500 375000.000000 396439 323963 72476 0.105133 0.102822 0.115461 0.818331 0.834784 0.744788 0.061738 0.075550 0.000000 3.048221 3.049396 3.042971 0.084126 0.084234 0.083646 -0.001907 0.084025
4750000 380000.000000 397906 325796 72110 0.133089 0.131916 0.138388 0.819268 0.835275 0.746947 0.076225 0.093097 0.000000 3.253694 3.261998 3.216178 0.108102 0.109062 0.103763 -0.000934 0.108010
4812500 385000.000000 398599 327425 71174 0.146255 0.144534 0.154172 0.821807 0.831875 0.775492 0.082526 0.100465 0.000000 3.331400 3.332621 3.325784 0.118826 0.118662 0.119581 -0.001368 0.118726
4875000 390000.000000 398377 326436 71941 0.150111 0.148500 0.157419 0.820298 0.827604 0.787147 0.084156 0.102702 0.000000 3.346434 3.343201 3.361106 0.121813 0.121374 0.123803 -0.001322 0.121683
4937500 395000.000000 398105 322892 75213 0.149167 0.147824 0.154932 0.810379 0.816998 0.781963 0.082873 0.102178 0.000000 3.344153 3.341158 3.357008 0.119766 0.119502 0.120898 -0.001116 0.119896
5000000 400000.000000 399111 320567 78544 0.154692 0.153416 0.159898 0.802133 0.807667 0.779543 0.085110 0.105963 0.000000 3.401458 3.399182 3.410745 0.123042 0.122847 0.123836 -0.001042 0.123224
